CP, 02, 2025072806, 03, GDMN,  54, 107N, 1599W,  65,  989, XX,  50, NEQ,   19,   14,   10,   16,    0,    0,  25,   0,   0, 
CP, 02, 2025072806, 03, GDMN,  54, 107N, 1599W,  65,  989, XX,  64, NEQ,    6,    5,    4,    5,    0,    0,  25,   0,   0, 
CP, 02, 2025072806, 03, GDMN,  60, 108N, 1617W,  56,  993, XX,  34, NEQ,   49,   37,   25,   42,    0,    0,  27,   0,   0, 
CP, 02, 2025072806, 03, GDMN,  60, 108N, 1617W,  56,  993, XX,  50, NEQ,   15,   11,    9,   12,    0,    0,  27,   0,   0, 
CP, 02, 2025072806, 03, GDMN,  60, 108N, 1617W,  56,  993, XX,  64, NEQ,    5,    4,    3,    4,    0,    0,  27,   0,   0, 
CP, 02, 2025072806, 03, GDMN,  66, 110N, 1638W,  47,  999, XX,  34, NEQ,   42,   31,   21,   34,    0,    0,  32,   0,   0, 
CP, 02, 2025072806, 03, GDMN,  66, 110N, 1638W,  47,  999, XX,  50, NEQ,    7,    5,    3,    5,    0,    0,  32,   0,   0, 
CP, 02, 2025072806, 03, GDMN,  66, 110N, 1638W,  47,  999, XX,  64, NEQ,    1,    1,    1,    1,    0,    0,  32,   0,   0, 
CP, 02, 2025072806, 03, GDMN,  72, 111N, 1657W,  41, 1001, XX,  34, NEQ,   31,   23,   16,   25,    0,    0,  35,   0,   0, 
CP, 02, 2025072806, 03, GDMN,  72, 111N, 1657W,  41, 1001, XX,  50, NEQ,    3,    3,    2,    3,    0,    0,  35,   0,   0, 
CP, 02, 2025072806, 03, GDMN,  78, 112N, 1676W,  41, 1002, XX,  34, NEQ,   25,   17,   11,   20,    0,    0,  37,   0,   0, 
CP, 02, 2025072806, 03, GDMN,  78, 112N, 1676W,  41, 1002, XX,  50, NEQ,    3,    2,    1,    2,    0,    0,  37,   0,   0, 
CP, 02, 2025072806, 03, GDMN,  84, 113N, 1695W,  42, 1001, XX,  34, NEQ,   31,   22,   14,   25,    0,    0,  39,   0,   0, 
CP, 02, 2025072806, 03, GDMN,  84, 113N, 1695W,  42, 1001, XX,  50, NEQ,    4,    3,    2,    3,    0,    0,  39,   0,   0, 
CP, 02, 2025072806, 03, GDMN,  84, 113N, 1695W,  42, 1001, XX,  64, NEQ,    1,    1,    1,    1,    0,    0,  39,   0,   0, 
CP, 02, 2025072806, 03, GDMN,  90, 117N, 1714W,  42, 1001, XX,  34, NEQ,   26,   18,   11,   20,    0,    0,  38,   0,   0, 
CP, 02, 2025072806, 03, GDMN,  90, 117N, 1714W,  42, 1001, XX,  50, NEQ,    3,    2,    1,    2,    0,    0,  38,   0,   0, 
CP, 02, 2025072806, 03, GDMN,  96, 119N, 1734W,  38, 1003, XX,  34, NEQ,   18,   12,    8,   13,    0,    0,  41,   0,   0, 
CP, 02, 2025072806, 03, GDMN,  96, 119N, 1734W,  38, 1003, XX,  50, NEQ,    2,    1,    1,    1,    0,    0,  41,   0,   0, 
CP, 02, 2025072806, 03, GDMN, 102, 122N, 1753W,  38, 1003, XX,  34, NEQ,   26,   19,   12,   20,    0,    0,  40,   0,   0, 
CP, 02, 2025072806, 03, GDMN, 102, 122N, 1753W,  38, 1003, XX,  50, NEQ,    2,    2,    1,    2,    0,    0,  40,   0,   0, 
CP, 02, 2025072806, 03, GDMN, 108, 125N, 1769W,  39, 1003, XX,  34, NEQ,   28,   20,   13,   22,    0,    0,  36,   0,   0, 
CP, 02, 2025072806, 03, GDMN, 108, 125N, 1769W,  39, 1003, XX,  50, NEQ,    2,    1,    1,    2,    0,    0,  36,   0,   0, 
CP, 02, 2025072806, 03, GDMN, 114, 129N, 1784W,  40, 1002, XX,  34, NEQ,   28,   20,   12,   22,    0,    0,  42,   0,   0, 
CP, 02, 2025072806, 03, GDMN, 114, 129N, 1784W,  40, 1002, XX,  50, NEQ,    3,    2,    1,    2,    0,    0,  42,   0,   0, 
CP, 02, 2025072806, 03, GDMN, 120, 134N, 1797W,  41, 1002, XX,  34, NEQ,   29,   22,   14,   23,    0,    0,  36,   0,   0, 
CP, 02, 2025072806, 03, GDMN, 120, 134N, 1797W,  41, 1002, XX,  50, NEQ,    5,    3,    2,    3,    0,    0,  36,   0,   0, 
CP, 02, 2025072806, 03, GDMN, 126, 140N, 1790E,  46, 1000, XX,  34, NEQ,   41,   32,   21,   33,    0,    0,  28,   0,   0, 
CP, 02, 2025072806, 03, GDMN, 126, 140N, 1790E,  46, 1000, XX,  50, NEQ,    8,    6,    4,    6,    0,    0,  28,   0,   0, 
CP, 02, 2025072806, 03, GDMN, 126, 140N, 1790E,  46, 1000, XX,  64, NEQ,    1,    1,    1,    1,    0,    0,  28,   0,   0, 
CP, 02, 2025072806, 03, GDMN, 132, 144N, 1779E,  46,  999, XX,  34, NEQ,   36,   28,   18,   28,    0,    0,  31,   0,   0, 
CP, 02, 2025072806, 03, GDMN, 132, 144N, 1779E,  46,  999, XX,  50, NEQ,    8,    6,    4,    6,    0,    0,  31,   0,   0, 
CP, 02, 2025072806, 03, GDMN, 132, 144N, 1779E,  46,  999, XX,  64, NEQ,    2,    2,    2,    2,    0,    0,  31,   0,   0, 
CP, 02, 2025072806, 03, GDMN, 138, 149N, 1768E,  47,  999, XX,  34, NEQ,   45,   36,   23,   36,    0,    0,  32,   0,   0, 
CP, 02, 2025072806, 03, GDMN, 138, 149N, 1768E,  47,  999, XX,  50, NEQ,    9,    7,    5,    7,    0,    0,  32,   0,   0, 
CP, 02, 2025072806, 03, GDMN, 138, 149N, 1768E,  47,  999, XX,  64, NEQ,    2,    2,    1,    2,    0,    0,  32,   0,   0, 
CP, 02, 2025072806, 03, GDMN, 144, 155N, 1757E,  47,  999, XX,  34, NEQ,   42,   32,   20,   32,    0,    0,  32,   0,   0, 
CP, 02, 2025072806, 03, GDMN, 144, 155N, 1757E,  47,  999, XX,  50, NEQ,    9,    7,    5,    7,    0,    0,  32,   0,   0, 
CP, 02, 2025072806, 03, GDMN, 144, 155N, 1757E,  47,  999, XX,  64, NEQ,    3,    2,    2,    2,    0,    0,  32,   0,   0, 
CP, 02, 2025072806, 03, GDMN, 150, 160N, 1747E,  48,  998, XX,  34, NEQ,   38,   30,   20,   30,    0,    0,  28,   0,   0, 
CP, 02, 2025072806, 03, GDMN, 150, 160N, 1747E,  48,  998, XX,  50, NEQ,    8,    6,    4,    6,    0,    0,  28,   0,   0, 
CP, 02, 2025072806, 03, GDMN, 150, 160N, 1747E,  48,  998, XX,  64, NEQ,    3,    3,    2,    3,    0,    0,  28,   0,   0, 
CP, 02, 2025072806, 03, GDMN, 156, 165N, 1737E,  46,  999, XX,  34, NEQ,   30,   23,   15,   23,    0,    0,  29,   0,   0, 
CP, 02, 2025072806, 03, GDMN, 156, 165N, 1737E,  46,  999, XX,  50, NEQ,    9,    7,    5,    7,    0,    0,  29,   0,   0, 
CP, 02, 2025072806, 03, GDMN, 156, 165N, 1737E,  46,  999, XX,  64, NEQ,    3,    2,    2,    2,    0,    0,  29,   0,   0, 
CP, 02, 2025072806, 03, GDMN, 162, 171N, 1727E,  44,  999, XX,  34, NEQ,   23,   17,   10,   18,    0,    0,  35,   0,   0, 
CP, 02, 2025072806, 03, GDMN, 162, 171N, 1727E,  44,  999, XX,  50, NEQ,    8,    6,    5,    7,    0,    0,  35,   0,   0, 
