AL, 19, 2024111218, 01, CARQ, -24, 169N,  759W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 19, 2024111218, 01, CARQ, -18, 169N,  760W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 19, 2024111218, 01, CARQ, -12, 169N,  761W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X, 270,   1,     INVEST,  , 
AL, 19, 2024111218, 01, CARQ,  -6, 169N,  763W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 19, 2024111218, 01, CARQ,   0, 169N,  765W,  20, 1007, DB,  34, NEQ,    0,    0,    0,    0, 1010,  200,   0,   0,   0,   L,   0,   X, 270,   3,     INVEST, S, 
AL, 19, 2024111218, 01, CARQ,   0, 169N,  765W,  20, 1007, DB,  50, NEQ,    0,    0,    0,    0, 1010,  200,   0,   0,   0,   L,   0,   X, 270,   3,     INVEST, S, 
AL, 19, 2024111218, 01, CARQ,   0, 169N,  765W,  20, 1007, DB,  64, NEQ,    0,    0,    0,    0, 1010,  200,   0,   0,   0,   L,   0,   X, 270,   3,     INVEST, S, 
AL, 19, 2024111218, 03, AC00,   0, 168N,  755W,  19, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, CLP5,  48, 186N,  788W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, CLP5,  60, 190N,  791W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, CLP5,  72, 194N,  793W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, CLP5,  84, 201N,  793W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, CLP5,  96, 209N,  795W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, CLP5, 108, 220N,  797W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, CLP5, 120, 228N,  798W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, CTCX,   0, 158N,  761W,  20, 1007, XX,  34, NEQ,    0,    0,    0,    0,    0,    0, 108,   0,   0, 
AL, 19, 2024111218, 03, CTCX,   6, 166N,  754W,  31, 1008, XX,  34, NEQ,    0,    0,    0,    0,    0,    0,  30,   0,   0, 
AL, 19, 2024111218, 03, CTCX,  12, 168N,  756W,  26, 1008, XX,  34, NEQ,    0,    0,    0,    0,    0,    0,  63,   0,   0, 
AL, 19, 2024111218, 03, CTCX,  18, 170N,  763W,  29, 1007, XX,  34, NEQ,    0,    0,    0,    0,    0,    0,  98,   0,   0, 
AL, 19, 2024111218, 03, CTCX,  24, 171N,  774W,  36, 1007, XX,  34, NEQ,   47,    0,    0,    0,    0,    0,  47,   0,   0, 
AL, 19, 2024111218, 03, CTCX,  30, 171N,  786W,  33, 1004, XX,  34, NEQ,    0,    0,    0,    0,    0,    0,  16,   0,   0, 
AL, 19, 2024111218, 03, CTCX,  36, 171N,  798W,  37, 1002, XX,  34, NEQ,   32,    0,    0,    0,    0,    0,  27,   0,   0, 
AL, 19, 2024111218, 03, CTCX,  42, 173N,  813W,  40, 1000, XX,  34, NEQ,  104,    0,    0,  112,    0,    0,  67,   0,   0, 
AL, 19, 2024111218, 03, CTCX,  48, 171N,  825W,  38,  997, XX,  34, NEQ,   76,   77,   24,  118,    0,    0,  48,   0,   0, 
AL, 19, 2024111218, 03, CTCX,  54, 167N,  830W,  46,  993, XX,  34, NEQ,  192,   54,  113,  122,    0,    0,  18,   0,   0, 
AL, 19, 2024111218, 03, CTCX,  60, 166N,  833W,  54,  988, XX,  34, NEQ,  143,   90,  199,  226,    0,    0,  34,   0,   0, 
AL, 19, 2024111218, 03, CTCX,  60, 166N,  833W,  54,  988, XX,  50, NEQ,   20,   25,   34,    0,    0,    0,  34,   0,   0, 
AL, 19, 2024111218, 03, CTCX,  66, 166N,  831W,  63,  979, XX,  34, NEQ,   97,  279,  180,  143,    0,    0,  14,   0,   0, 
AL, 19, 2024111218, 03, CTCX,  66, 166N,  831W,  63,  979, XX,  50, NEQ,   32,   41,   23,   26,    0,    0,  14,   0,   0, 
AL, 19, 2024111218, 03, CTCX,  72, 163N,  832W,  73,  974, XX,  34, NEQ,  195,   89,  176,  173,    0,    0,  24,   0,   0, 
AL, 19, 2024111218, 03, CTCX,  72, 163N,  832W,  73,  974, XX,  50, NEQ,   26,   37,   47,   65,    0,    0,  24,   0,   0, 
AL, 19, 2024111218, 03, CTCX,  72, 163N,  832W,  73,  974, XX,  64, NEQ,   11,    0,   25,   34,    0,    0,  24,   0,   0, 
AL, 19, 2024111218, 03, CTCX,  78, 164N,  827W,  79,  965, XX,  34, NEQ,  153,  106,  202,  217,    0,    0,  20,   0,   0, 
AL, 19, 2024111218, 03, CTCX,  78, 164N,  827W,  79,  965, XX,  50, NEQ,   77,   64,   58,   57,    0,    0,  20,   0,   0, 
AL, 19, 2024111218, 03, CTCX,  78, 164N,  827W,  79,  965, XX,  64, NEQ,    7,   32,   33,   32,    0,    0,  20,   0,   0, 
AL, 19, 2024111218, 03, CTCX,  84, 163N,  825W,  95,  962, XX,  34, NEQ,  116,  130,  205,  211,    0,    0,  22,   0,   0, 
AL, 19, 2024111218, 03, CTCX,  84, 163N,  825W,  95,  962, XX,  50, NEQ,   57,   52,   51,   56,    0,    0,  22,   0,   0, 
AL, 19, 2024111218, 03, CTCX,  84, 163N,  825W,  95,  962, XX,  64, NEQ,   28,   22,   27,   32,    0,    0,  22,   0,   0, 
AL, 19, 2024111218, 03, CTCX,  90, 163N,  822W, 100,  953, XX,  34, NEQ,  222,  205,  214,  211,    0,    0,  17,   0,   0, 
AL, 19, 2024111218, 03, CTCX,  90, 163N,  822W, 100,  953, XX,  50, NEQ,   57,   59,   70,   58,    0,    0,  17,   0,   0, 
AL, 19, 2024111218, 03, CTCX,  90, 163N,  822W, 100,  953, XX,  64, NEQ,   24,   32,   47,   37,    0,    0,  17,   0,   0, 
AL, 19, 2024111218, 03, CTCX,  96, 159N,  820W, 108,  948, XX,  34, NEQ,  206,  203,  123,  180,    0,    0,  15,   0,   0, 
AL, 19, 2024111218, 03, CTCX,  96, 159N,  820W, 108,  948, XX,  50, NEQ,   54,   60,   54,   53,    0,    0,  15,   0,   0, 
AL, 19, 2024111218, 03, CTCX,  96, 159N,  820W, 108,  948, XX,  64, NEQ,   38,   39,   35,   37,    0,    0,  15,   0,   0, 
AL, 19, 2024111218, 03, CTCX, 102, 160N,  816W, 114,  938, XX,  34, NEQ,  203,  199,  181,  204,    0,    0,  25,   0,   0, 
AL, 19, 2024111218, 03, CTCX, 102, 160N,  816W, 114,  938, XX,  50, NEQ,   65,   78,   74,   74,    0,    0,  25,   0,   0, 
AL, 19, 2024111218, 03, CTCX, 102, 160N,  816W, 114,  938, XX,  64, NEQ,   44,   52,   42,   26,    0,    0,  25,   0,   0, 
AL, 19, 2024111218, 03, CTCX, 108, 159N,  812W, 113,  937, XX,  34, NEQ,  224,  209,  201,  206,    0,    0,  24,   0,   0, 
AL, 19, 2024111218, 03, CTCX, 108, 159N,  812W, 113,  937, XX,  50, NEQ,   89,   75,   79,   71,    0,    0,  24,   0,   0, 
AL, 19, 2024111218, 03, CTCX, 108, 159N,  812W, 113,  937, XX,  64, NEQ,   45,   44,   31,   46,    0,    0,  24,   0,   0, 
AL, 19, 2024111218, 03, CTCX, 114, 159N,  811W, 113,  936, XX,  34, NEQ,  210,  207,  199,  202,    0,    0,  13,   0,   0, 
AL, 19, 2024111218, 03, CTCX, 114, 159N,  811W, 113,  936, XX,  50, NEQ,  134,   68,   77,   88,    0,    0,  13,   0,   0, 
AL, 19, 2024111218, 03, CTCX, 114, 159N,  811W, 113,  936, XX,  64, NEQ,   49,   44,   37,   50,    0,    0,  13,   0,   0, 
AL, 19, 2024111218, 03, CTCX, 120, 160N,  812W, 120,  935, XX,  34, NEQ,  218,  208,  191,  196,    0,    0,  16,   0,   0, 
AL, 19, 2024111218, 03, CTCX, 120, 160N,  812W, 120,  935, XX,  50, NEQ,   96,   78,  115,  117,    0,    0,  16,   0,   0, 
AL, 19, 2024111218, 03, CTCX, 120, 160N,  812W, 120,  935, XX,  64, NEQ,   47,   41,   45,   51,    0,    0,  16,   0,   0, 
AL, 19, 2024111218, 03, CTCX, 126, 161N,  813W, 120,  935, XX,  34, NEQ,  238,  206,  163,  211,    0,    0,  14,   0,   0, 
AL, 19, 2024111218, 03, CTCX, 126, 161N,  813W, 120,  935, XX,  50, NEQ,   69,   72,  100,  153,    0,    0,  14,   0,   0, 
AL, 19, 2024111218, 03, CTCX, 126, 161N,  813W, 120,  935, XX,  64, NEQ,   45,   52,   49,   49,    0,    0,  14,   0,   0, 
AL, 19, 2024111218, 03, DSHP,   0, 169N,  765W,  20,    0, TD,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, DSHP,  12, 169N,  776W,  24,    0, TD,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, DSHP,  24, 167N,  791W,  33,    0, TD,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, DSHP,  36, 164N,  811W,  45,    0, TS,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, DSHP,  48, 161N,  826W,  57,    0, TS,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, DSHP,  60, 157N,  833W,  73,    0, HU,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, DSHP,  72, 153N,  832W,  89,    0, HU,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, DSHP,  84, 148N,  823W, 102,    0, HU,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, DSHP,  96, 147N,  810W, 112,    0, HU,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, DSHP, 108, 151N,  796W, 115,    0, HU,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, DSHP, 120, 163N,  791W, 121,    0, HU,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, DSHP, 132,   0N,    0W, 124,    0, HU,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, DSHP, 144,   0N,    0W, 122,    0, HU,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, DSHP, 156,   0N,    0W, 121,    0, HU,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, DSHP, 168,   0N,    0W, 118,    0, HU,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, IVCN,   0,   0N,    0W,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, IVCN,  12,   0N,    0W,  23,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, IVCN,  24,   0N,    0W,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, IVCN,  36,   0N,    0W,  38,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, IVCN,  48,   0N,    0W,  48,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, IVCN,  60,   0N,    0W,  61,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, IVCN,  72,   0N,    0W,  75,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, IVCN,  84,   0N,    0W,  88,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, IVCN,  96,   0N,    0W, 100,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, IVCN, 108,   0N,    0W, 106,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, IVCN, 120,   0N,    0W, 111,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, IVCN, 132,   0N,    0W, 112,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, IVCN, 144,   0N,    0W, 109,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, IVCN, 156,   0N,    0W, 107,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, IVCN, 168,   0N,    0W, 102,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, LGEM,   0, 169N,  765W,  20,    0, TD,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, LGEM,  12, 169N,  776W,  22,    0, TD,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, LGEM,  24, 167N,  791W,  26,    0, TD,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, LGEM,  36, 164N,  811W,  31,    0, TD,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, LGEM,  48, 161N,  826W,  38,    0, TS,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, LGEM,  60, 157N,  833W,  48,    0, TS,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, LGEM,  72, 153N,  832W,  60,    0, TS,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, LGEM,  84, 148N,  823W,  74,    0, HU,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, LGEM,  96, 147N,  810W,  88,    0, HU,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, LGEM, 108, 151N,  796W,  97,    0, HU,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, LGEM, 120, 163N,  791W, 101,    0, HU,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, LGEM, 132,   0N,    0W, 100,    0, HU,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, LGEM, 144,   0N,    0W,  96,    0, HU,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, LGEM, 156,   0N,    0W,  92,    0, HU,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, LGEM, 168,   0N,    0W,  85,    0, HU,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, NNIB,   0, 169N,  765W,  20,    0, TD,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, NNIB,  12, 169N,  769W,  23,    0, TD,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, NNIB,  24, 169N,  776W,  30,    0, TD,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, NNIB,  36, 168N,  783W,  38,    0, TS,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, NNIB,  48, 167N,  792W,  48,    0, TS,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, NNIB,  60, 165N,  802W,  61,    0, TS,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, NNIB,  72, 164N,  812W,  75,    0, HU,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, NNIB,  84, 163N,  820W,  88,    0, HU,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, NNIB,  96, 161N,  827W, 100,    0, HU,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, NNIB, 108, 159N,  832W, 106,    0, HU,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, NNIB, 120, 157N,  834W, 111,    0, HU,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, NNIB, 132, 155N,  835W, 112,    0, HU,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, NNIB, 144, 153N,  833W, 109,    0, HU,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, NNIB, 156, 151N,  829W, 107,    0, HU,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, NNIB, 168, 148N,  824W, 102,    0, HU,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, NNIC,   0, 169N,  765W,  20,    0, TD,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, NNIC,  12, 169N,  769W,  26,    0, TD,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, NNIC,  24, 169N,  776W,  34,    0, TS,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, NNIC,  36, 168N,  783W,  53,    0, TS,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, NNIC,  48, 167N,  792W,  71,    0, HU,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, NNIC,  60, 165N,  802W,  87,    0, HU,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, NNIC,  72, 164N,  812W,  82,    0, HU,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, NNIC,  84, 163N,  820W,  98,    0, HU,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, NNIC,  96, 161N,  827W, 108,    0, HU,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, NNIC, 108, 159N,  832W, 107,    0, HU,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, NNIC, 120, 157N,  834W, 111,    0, HU,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, NNIC, 132, 155N,  835W,  60,    0, TS,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, NNIC, 144, 153N,  833W, 134,    0, HU,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, NNIC, 156, 151N,  829W, 148,    0, HU,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, NNIC, 168, 148N,  824W, 114,    0, HU,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, OCD5,   0, 169N,  765W,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, OCD5,  12, 170N,  772W,  24,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, OCD5,  24, 174N,  778W,  29,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, OCD5,  36, 179N,  785W,  31,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, OCD5,  48, 186N,  788W,  34,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, OCD5,  60, 190N,  791W,  34,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, OCD5,  72, 194N,  793W,  35,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, OCD5,  84, 201N,  793W,  35,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, OCD5,  96, 209N,  795W,  37,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, OCD5, 108, 220N,  797W,  33,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, OCD5, 120, 228N,  798W,  35,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, SHF5,   0,   0N,    0W,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, SHF5,  12,   0N,    0W,  24,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, SHF5,  24,   0N,    0W,  29,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, SHF5,  36,   0N,    0W,  31,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, SHF5,  48,   0N,    0W,  34,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, SHF5,  60,   0N,    0W,  34,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, SHF5,  72,   0N,    0W,  35,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, SHF5,  84,   0N,    0W,  35,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, SHF5,  96,   0N,    0W,  37,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, SHF5, 108,   0N,    0W,  38,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, SHF5, 120,   0N,    0W,  52,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, SHIP,   0, 169N,  765W,  20,    0, TD,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, SHIP,  12, 169N,  776W,  24,    0, TD,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, SHIP,  24, 167N,  791W,  33,    0, TD,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, SHIP,  36, 164N,  811W,  45,    0, TS,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, SHIP,  48, 161N,  826W,  57,    0, TS,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, SHIP,  60, 157N,  833W,  73,    0, HU,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, SHIP,  72, 153N,  832W,  89,    0, HU,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, SHIP,  84, 148N,  823W, 102,    0, HU,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, SHIP,  96, 147N,  810W, 112,    0, HU,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, SHIP, 108, 151N,  796W, 115,    0, HU,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, SHIP, 120, 163N,  791W, 121,    0, HU,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, SHIP, 132,   0N,    0W, 124,    0, HU,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, SHIP, 144,   0N,    0W, 122,    0, HU,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, SHIP, 156,   0N,    0W, 121,    0, HU,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, SHIP, 168,   0N,    0W, 118,    0, HU,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, TABD,   0, 169N,  765W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, TABD,   6, 169N,  770W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, TABD,  12, 169N,  776W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, TABD,  18, 168N,  784W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, TABD,  24, 168N,  792W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, TABD,  30, 167N,  801W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, TABD,  36, 167N,  810W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, TABD,  42, 167N,  818W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, TABD,  48, 167N,  825W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, TABD,  54, 167N,  829W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, TABD,  60, 166N,  831W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, TABD,  66, 165N,  832W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, TABD,  72, 164N,  832W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, TABD,  78, 162N,  830W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, TABD,  84, 159N,  828W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, TABD,  90, 156N,  824W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, TABD,  96, 153N,  821W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, TABD, 102, 152N,  817W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, TABD, 108, 151N,  814W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, TABD, 114, 153N,  812W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, TABD, 120, 155N,  813W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, TABD, 126, 159N,  815W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, TABD, 132, 165N,  820W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, TABD, 138, 173N,  827W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, TABD, 144, 184N,  836W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, TABD, 150, 196N,  844W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, TABD, 156, 210N,  850W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, TABD, 162, 225N,  854W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, TABD, 168, 239N,  855W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, TABM,   0, 169N,  765W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, TABM,   6, 169N,  769W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, TABM,  12, 169N,  776W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, TABM,  18, 168N,  783W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, TABM,  24, 167N,  792W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, TABM,  30, 165N,  802W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, TABM,  36, 164N,  812W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, TABM,  42, 163N,  820W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, TABM,  48, 161N,  827W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, TABM,  54, 159N,  832W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, TABM,  60, 157N,  834W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, TABM,  66, 155N,  835W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, TABM,  72, 153N,  833W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, TABM,  78, 151N,  829W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, TABM,  84, 148N,  824W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 19, 2024111218, 03, TABM,  90, 147N,  818W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
